rgb_path,annotations_path,type,accident_time,accident_frame,center_x,center_y,x1,y1,x2,y2,map,weather,camera_position,no_frames,duration,height,width,annotations_start_offset
videos/rear-end/Town07_rear-end_clear_52_aug2.mp4,video_annotations/Town07_rear-end_clear_52.json.gz,rear-end,6.45,129,0.4388020833333333,0.3032407407407407,0.4088541666666667,0.2509259259259259,0.46875,0.3555555555555555,Town07,clear,52,224,11.2,1080,1920,98
videos/rear-end/Town07_rear-end_clear_54_aug2.mp4,video_annotations/Town07_rear-end_clear_54.json.gz,rear-end,8.1,162,0.5825520833333333,0.6337962962962963,0.5375,0.5814814814814815,0.6276041666666666,0.6861111111111111,Town07,clear,54,290,14.5,1080,1920,76
videos/rear-end/Town07_rear-end_clear_56_aug2.mp4,video_annotations/Town07_rear-end_clear_56.json.gz,rear-end,8.2,164,0.5294270833333333,0.6689814814814815,0.4682291666666666,0.6277777777777778,0.590625,0.7101851851851851,Town07,clear,56,333,16.65,1080,1920,64
videos/rear-end/Town07_rear-end_clear_58_aug2.mp4,video_annotations/Town07_rear-end_clear_58.json.gz,rear-end,8.2,164,0.3721354166666666,0.3180555555555555,0.2927083333333333,0.2518518518518518,0.4515625,0.3842592592592592,Town07,clear,58,300,15.0,1080,1920,67
videos/rear-end/Town07_rear-end_night_00_aug2.mp4,video_annotations/Town07_rear-end_night_00.json.gz,rear-end,10.15,203,0.5315104166666667,0.5296296296296297,0.5015625,0.3796296296296296,0.5614583333333333,0.6796296296296296,Town07,night,0,448,22.4,1080,1920,45
videos/rear-end/Town07_rear-end_night_02_aug2.mp4,video_annotations/Town07_rear-end_night_02.json.gz,rear-end,4.35,87,0.58046875,0.7986111111111112,0.5078125,0.6555555555555556,0.653125,0.9416666666666668,Town07,night,2,216,10.8,1080,1920,163
videos/rear-end/Town07_rear-end_night_05_aug2.mp4,video_annotations/Town07_rear-end_night_05.json.gz,rear-end,9.55,191,0.5828125,0.5273148148148148,0.5213541666666667,0.4777777777777778,0.6442708333333333,0.5768518518518518,Town07,night,5,350,17.5,1080,1920,39
videos/rear-end/Town07_rear-end_night_07_aug2.mp4,video_annotations/Town07_rear-end_night_07.json.gz,rear-end,7.2,144,0.5333333333333333,0.6236111111111111,0.496875,0.5203703703703704,0.5697916666666667,0.7268518518518519,Town07,night,7,313,15.65,1080,1920,106
videos/rear-end/Town07_rear-end_night_09_aug2.mp4,video_annotations/Town07_rear-end_night_09.json.gz,rear-end,3.8,76,0.49765625,0.299537037037037,0.45625,0.187037037037037,0.5390625,0.412037037037037,Town07,night,9,258,12.9,1080,1920,157
videos/rear-end/Town07_rear-end_night_11_aug2.mp4,video_annotations/Town07_rear-end_night_11.json.gz,rear-end,9.5,190,0.42890625,0.4819444444444444,0.359375,0.4453703703703703,0.4984375,0.5185185185185185,Town07,night,11,325,16.25,1080,1920,39
videos/rear-end/Town07_rear-end_night_13_aug2.mp4,video_annotations/Town07_rear-end_night_13.json.gz,rear-end,4.55,91,0.3890625,0.7699074074074074,0.3083333333333333,0.6388888888888888,0.4697916666666666,0.900925925925926,Town07,night,13,220,11.0,1080,1920,141
videos/rear-end/Town07_rear-end_night_15_aug2.mp4,video_annotations/Town07_rear-end_night_15.json.gz,rear-end,8.2,164,0.56640625,0.6611111111111111,0.5385416666666667,0.5296296296296297,0.5942708333333333,0.7925925925925926,Town07,night,15,408,20.4,1080,1920,67
videos/rear-end/Town07_rear-end_night_17_aug2.mp4,video_annotations/Town07_rear-end_night_17.json.gz,rear-end,6.9,138,0.5994791666666667,0.5504629629629629,0.5328125,0.4314814814814814,0.6661458333333333,0.6694444444444444,Town07,night,17,339,16.95,1080,1920,88
videos/rear-end/Town07_rear-end_night_19_aug2.mp4,video_annotations/Town07_rear-end_night_19.json.gz,rear-end,9.0,180,0.5622395833333333,0.4055555555555555,0.4744791666666667,0.3592592592592593,0.65,0.4518518518518518,Town07,night,19,415,20.75,1080,1920,54
videos/rear-end/Town07_rear-end_night_21_aug2.mp4,video_annotations/Town07_rear-end_night_21.json.gz,rear-end,9.55,191,0.5393229166666667,0.4069444444444444,0.490625,0.3351851851851852,0.5880208333333333,0.4787037037037037,Town07,night,21,406,20.3,1080,1920,39
videos/rear-end/Town07_rear-end_night_23_aug2.mp4,video_annotations/Town07_rear-end_night_23.json.gz,rear-end,6.35,127,0.5674479166666667,0.5643518518518519,0.5432291666666667,0.437037037037037,0.5916666666666667,0.6916666666666667,Town07,night,23,314,15.7,1080,1920,103
videos/rear-end/Town07_rear-end_night_25_aug2.mp4,video_annotations/Town07_rear-end_night_25.json.gz,rear-end,9.7,194,0.3911458333333333,0.3162037037037037,0.3088541666666666,0.2268518518518518,0.4734375,0.4055555555555555,Town07,night,25,329,16.45,1080,1920,47
videos/rear-end/Town07_rear-end_night_27_aug2.mp4,video_annotations/Town07_rear-end_night_27.json.gz,rear-end,4.95,99,0.4518229166666667,0.7171296296296297,0.3932291666666667,0.6694444444444444,0.5104166666666666,0.7648148148148148,Town07,night,27,333,16.65,1080,1920,135
videos/rear-end/Town07_rear-end_night_29_aug2.mp4,video_annotations/Town07_rear-end_night_29.json.gz,rear-end,9.8,196,0.5346354166666667,0.6842592592592592,0.4817708333333333,0.5916666666666667,0.5875,0.7768518518518519,Town07,night,29,468,23.4,1080,1920,41
videos/rear-end/Town07_rear-end_night_32_aug2.mp4,video_annotations/Town07_rear-end_night_32.json.gz,rear-end,8.05,161,0.59375,0.4388888888888889,0.5234375,0.3425925925925926,0.6640625,0.5351851851851852,Town07,night,32,353,17.65,1080,1920,70
videos/rear-end/Town07_rear-end_night_34_aug2.mp4,video_annotations/Town07_rear-end_night_34.json.gz,rear-end,6.55,131,0.5986979166666667,0.4439814814814815,0.5359375,0.4138888888888888,0.6614583333333334,0.4740740740740741,Town07,night,34,281,14.05,1080,1920,101
videos/rear-end/Town07_rear-end_night_36_aug2.mp4,video_annotations/Town07_rear-end_night_36.json.gz,rear-end,8.75,175,0.6385416666666667,0.7055555555555556,0.5708333333333333,0.625,0.70625,0.7861111111111111,Town07,night,36,343,17.15,1080,1920,63
videos/rear-end/Town07_rear-end_night_39_aug2.mp4,video_annotations/Town07_rear-end_night_39.json.gz,rear-end,7.6,152,0.58359375,0.2509259259259259,0.5432291666666667,0.1611111111111111,0.6239583333333333,0.3407407407407407,Town07,night,39,335,16.75,1080,1920,83
videos/rear-end/Town07_rear-end_night_43_aug2.mp4,video_annotations/Town07_rear-end_night_43.json.gz,rear-end,8.6,172,0.36015625,0.6310185185185185,0.2833333333333333,0.5361111111111111,0.4369791666666666,0.725925925925926,Town07,night,43,386,19.3,1080,1920,53
videos/rear-end/Town07_rear-end_night_45_aug2.mp4,video_annotations/Town07_rear-end_night_45.json.gz,rear-end,6.2,124,0.5174479166666667,0.4527777777777778,0.4927083333333333,0.3824074074074074,0.5421875,0.5231481481481481,Town07,night,45,358,17.9,1080,1920,103
videos/rear-end/Town07_rear-end_night_47_aug2.mp4,video_annotations/Town07_rear-end_night_47.json.gz,rear-end,7.1,142,0.64921875,0.6939814814814815,0.5385416666666667,0.6037037037037037,0.7598958333333333,0.7842592592592592,Town07,night,47,356,17.8,1080,1920,91
videos/rear-end/Town07_rear-end_night_49_aug2.mp4,video_annotations/Town07_rear-end_night_49.json.gz,rear-end,9.0,180,0.4489583333333333,0.4300925925925926,0.3807291666666667,0.3935185185185185,0.5171875,0.4666666666666667,Town07,night,49,316,15.8,1080,1920,55
videos/rear-end/Town07_rear-end_night_51_aug2.mp4,video_annotations/Town07_rear-end_night_51.json.gz,rear-end,4.2,84,0.41015625,0.5439814814814815,0.3630208333333333,0.4972222222222222,0.4572916666666666,0.5907407407407408,Town07,night,51,274,13.7,1080,1920,151
videos/rear-end/Town07_rear-end_night_53_aug2.mp4,video_annotations/Town07_rear-end_night_53.json.gz,rear-end,9.2,184,0.5703125,0.5375,0.5520833333333334,0.4861111111111111,0.5885416666666666,0.5888888888888889,Town07,night,53,375,18.75,1080,1920,46
videos/rear-end/Town07_rear-end_night_56_aug2.mp4,video_annotations/Town07_rear-end_night_56.json.gz,rear-end,10.0,200,0.55078125,0.7166666666666667,0.4864583333333333,0.6694444444444444,0.6151041666666667,0.7638888888888888,Town07,night,56,390,19.5,1080,1920,50
videos/rear-end/Town07_rear-end_night_58_aug2.mp4,video_annotations/Town07_rear-end_night_58.json.gz,rear-end,5.7,114,0.3385416666666667,0.3550925925925925,0.271875,0.3018518518518518,0.4052083333333333,0.4083333333333333,Town07,night,58,255,12.75,1080,1920,127
videos/rear-end/Town07_rear-end_rain_00_aug2.mp4,video_annotations/Town07_rear-end_rain_00.json.gz,rear-end,7.6,152,0.5125,0.4893518518518518,0.4885416666666666,0.3509259259259259,0.5364583333333334,0.6277777777777778,Town07,rain,0,258,12.9,1080,1920,78
videos/rear-end/Town07_rear-end_rain_02_aug2.mp4,video_annotations/Town07_rear-end_rain_02.json.gz,rear-end,9.7,194,0.57265625,0.7564814814814815,0.5083333333333333,0.6157407407407407,0.6369791666666667,0.8972222222222223,Town07,rain,2,300,15.0,1080,1920,40
videos/rear-end/Town07_rear-end_rain_04_aug2.mp4,video_annotations/Town07_rear-end_rain_04.json.gz,rear-end,8.95,179,0.5440104166666667,0.3444444444444444,0.4588541666666667,0.2888888888888888,0.6291666666666667,0.4,Town07,rain,4,278,13.9,1080,1920,48
videos/rear-end/Town07_rear-end_rain_06_aug2.mp4,video_annotations/Town07_rear-end_rain_06.json.gz,rear-end,8.65,173,0.5028645833333333,0.3513888888888888,0.4520833333333333,0.2388888888888889,0.5536458333333333,0.4638888888888889,Town07,rain,6,314,15.7,1080,1920,59
videos/rear-end/Town07_rear-end_rain_08_aug2.mp4,video_annotations/Town07_rear-end_rain_08.json.gz,rear-end,8.05,161,0.4244791666666667,0.5587962962962963,0.3890625,0.4527777777777778,0.4598958333333333,0.6648148148148149,Town07,rain,8,211,10.55,1080,1920,78
videos/rear-end/Town07_rear-end_rain_10_aug2.mp4,video_annotations/Town07_rear-end_rain_10.json.gz,rear-end,8.3,166,0.5393229166666667,0.2291666666666666,0.4869791666666667,0.1212962962962962,0.5916666666666667,0.337037037037037,Town07,rain,10,243,12.15,1080,1920,65
videos/rear-end/Town07_rear-end_rain_12_aug2.mp4,video_annotations/Town07_rear-end_rain_12.json.gz,rear-end,7.95,159,0.4541666666666666,0.6324074074074074,0.3447916666666666,0.5370370370370371,0.5635416666666667,0.7277777777777777,Town07,rain,12,206,10.3,1080,1920,71
videos/rear-end/Town07_rear-end_rain_14_aug2.mp4,video_annotations/Town07_rear-end_rain_14.json.gz,rear-end,5.7,114,0.434375,0.8180555555555555,0.3864583333333333,0.687037037037037,0.4822916666666667,0.949074074074074,Town07,rain,14,233,11.65,1080,1920,136
videos/rear-end/Town07_rear-end_rain_16_aug2.mp4,video_annotations/Town07_rear-end_rain_16.json.gz,rear-end,4.95,99,0.5236979166666667,0.4652777777777778,0.4848958333333333,0.3425925925925926,0.5625,0.5879629629629629,Town07,rain,16,225,11.25,1080,1920,138
videos/rear-end/Town07_rear-end_rain_18_aug2.mp4,video_annotations/Town07_rear-end_rain_18.json.gz,rear-end,6.1,122,0.5872395833333334,0.575925925925926,0.4645833333333333,0.4398148148148148,0.7098958333333333,0.712037037037037,Town07,rain,18,203,10.15,1080,1920,104
videos/rear-end/Town07_rear-end_rain_21_aug2.mp4,video_annotations/Town07_rear-end_rain_21.json.gz,rear-end,5.25,105,0.509375,0.3541666666666667,0.4588541666666667,0.2731481481481481,0.5598958333333334,0.4351851851851852,Town07,rain,21,230,11.5,1080,1920,123
videos/rear-end/Town07_rear-end_rain_23_aug2.mp4,video_annotations/Town07_rear-end_rain_23.json.gz,rear-end,9.85,197,0.5497395833333333,0.5555555555555556,0.534375,0.4666666666666667,0.5651041666666666,0.6444444444444445,Town07,rain,23,286,14.3,1080,1920,41
videos/rear-end/Town07_rear-end_rain_25_aug2.mp4,video_annotations/Town07_rear-end_rain_25.json.gz,rear-end,6.7,134,0.3869791666666666,0.362037037037037,0.3208333333333333,0.2833333333333333,0.453125,0.4407407407407407,Town07,rain,25,356,17.8,1080,1920,105
videos/rear-end/Town07_rear-end_rain_27_aug2.mp4,video_annotations/Town07_rear-end_rain_27.json.gz,rear-end,10.35,207,0.44765625,0.7768518518518519,0.3692708333333333,0.712037037037037,0.5260416666666666,0.8416666666666667,Town07,rain,27,319,15.95,1080,1920,26
videos/rear-end/Town07_rear-end_rain_29_aug2.mp4,video_annotations/Town07_rear-end_rain_29.json.gz,rear-end,4.0,80,0.5190104166666667,0.6699074074074074,0.4651041666666666,0.5703703703703704,0.5729166666666666,0.7694444444444445,Town07,rain,29,197,9.85,1080,1920,150
videos/rear-end/Town07_rear-end_rain_31_aug2.mp4,video_annotations/Town07_rear-end_rain_31.json.gz,rear-end,7.3,146,0.6231770833333333,0.4944444444444444,0.5770833333333333,0.3694444444444444,0.6692708333333334,0.6194444444444445,Town07,rain,31,244,12.2,1080,1920,92
videos/rear-end/Town07_rear-end_rain_34_aug2.mp4,video_annotations/Town07_rear-end_rain_34.json.gz,rear-end,9.85,197,0.6151041666666667,0.3958333333333333,0.5401041666666667,0.3564814814814814,0.6901041666666666,0.4351851851851852,Town07,rain,34,310,15.5,1080,1920,31
videos/rear-end/Town07_rear-end_rain_36_aug2.mp4,video_annotations/Town07_rear-end_rain_36.json.gz,rear-end,8.7,174,0.65546875,0.6861111111111111,0.5921875,0.6185185185185185,0.71875,0.7537037037037037,Town07,rain,36,236,11.8,1080,1920,65
videos/rear-end/Town07_rear-end_rain_38_aug2.mp4,video_annotations/Town07_rear-end_rain_38.json.gz,rear-end,8.7,174,0.3893229166666667,0.3986111111111111,0.3614583333333333,0.3203703703703703,0.4171875,0.4768518518518518,Town07,rain,38,289,14.45,1080,1920,57
videos/rear-end/Town07_rear-end_rain_40_aug2.mp4,video_annotations/Town07_rear-end_rain_40.json.gz,rear-end,4.9,98,0.3588541666666666,0.4189814814814814,0.2791666666666667,0.3555555555555555,0.4385416666666666,0.4824074074074074,Town07,rain,40,175,8.75,1080,1920,135
videos/rear-end/Town07_rear-end_rain_43_aug2.mp4,video_annotations/Town07_rear-end_rain_43.json.gz,rear-end,6.4,128,0.3697916666666667,0.6041666666666666,0.2979166666666666,0.525,0.4416666666666666,0.6833333333333333,Town07,rain,43,243,12.15,1080,1920,103
videos/rear-end/Town07_rear-end_rain_45_aug2.mp4,video_annotations/Town07_rear-end_rain_45.json.gz,rear-end,3.7,74,0.5197916666666667,0.4300925925925926,0.4921875,0.3611111111111111,0.5473958333333333,0.499074074074074,Town07,rain,45,212,10.6,1080,1920,157
videos/rear-end/Town07_rear-end_rain_48_aug2.mp4,video_annotations/Town07_rear-end_rain_48.json.gz,rear-end,7.25,145,0.51796875,0.7245370370370371,0.43125,0.6842592592592592,0.6046875,0.7648148148148148,Town07,rain,48,242,12.1,1080,1920,86
videos/rear-end/Town07_rear-end_rain_50_aug2.mp4,video_annotations/Town07_rear-end_rain_50.json.gz,rear-end,8.15,163,0.69140625,0.6708333333333333,0.6161458333333333,0.6277777777777778,0.7666666666666667,0.7138888888888889,Town07,rain,50,293,14.65,1080,1920,70
videos/rear-end/Town07_rear-end_rain_52_aug2.mp4,video_annotations/Town07_rear-end_rain_52.json.gz,rear-end,8.75,175,0.4096354166666666,0.3226851851851852,0.3807291666666667,0.2759259259259259,0.4385416666666666,0.3694444444444444,Town07,rain,52,245,12.25,1080,1920,60
videos/rear-end/Town07_rear-end_rain_55_aug2.mp4,video_annotations/Town07_rear-end_rain_55.json.gz,rear-end,7.4,148,0.4184895833333333,0.3708333333333333,0.3666666666666666,0.3333333333333333,0.4703125,0.4083333333333333,Town07,rain,55,263,13.15,1080,1920,88
videos/rear-end/Town07_rear-end_rain_57_aug2.mp4,video_annotations/Town07_rear-end_rain_57.json.gz,rear-end,3.55,71,0.4901041666666667,0.4643518518518518,0.4197916666666667,0.4324074074074074,0.5604166666666667,0.4962962962962963,Town07,rain,57,211,10.55,1080,1920,164
videos/rear-end/Town07_rear-end_rain_59_aug2.mp4,video_annotations/Town07_rear-end_rain_59.json.gz,rear-end,9.2,184,0.5364583333333334,0.4555555555555555,0.46875,0.3888888888888889,0.6041666666666666,0.5222222222222223,Town07,rain,59,254,12.7,1080,1920,54
videos/rear-end/Town07_rear-end_sunset_01_aug2.mp4,video_annotations/Town07_rear-end_sunset_01.json.gz,rear-end,4.1,82,0.5221354166666666,0.8152777777777778,0.4708333333333333,0.6518518518518519,0.5734375,0.9787037037037036,Town07,sunset,1,199,9.95,1080,1920,156
videos/rear-end/Town07_rear-end_sunset_03_aug2.mp4,video_annotations/Town07_rear-end_sunset_03.json.gz,rear-end,9.7,194,0.53984375,0.4638888888888889,0.45625,0.3916666666666666,0.6234375,0.5361111111111111,Town07,sunset,3,283,14.15,1080,1920,36
videos/rear-end/Town07_rear-end_sunset_05_aug2.mp4,video_annotations/Town07_rear-end_sunset_05.json.gz,rear-end,7.6,152,0.5950520833333334,0.5736111111111111,0.5380208333333333,0.5333333333333333,0.6520833333333333,0.6138888888888889,Town07,sunset,5,250,12.5,1080,1920,84
videos/rear-end/Town07_rear-end_sunset_07_aug2.mp4,video_annotations/Town07_rear-end_sunset_07.json.gz,rear-end,7.3,146,0.5223958333333333,0.6333333333333333,0.4869791666666667,0.5287037037037037,0.5578125,0.7379629629629629,Town07,sunset,7,287,14.35,1080,1920,81
videos/rear-end/Town07_rear-end_sunset_09_aug2.mp4,video_annotations/Town07_rear-end_sunset_09.json.gz,rear-end,8.6,172,0.50703125,0.2634259259259259,0.4677083333333333,0.1453703703703703,0.5463541666666667,0.3814814814814815,Town07,sunset,9,256,12.8,1080,1920,79
videos/rear-end/Town07_rear-end_sunset_11_aug2.mp4,video_annotations/Town07_rear-end_sunset_11.json.gz,rear-end,8.4,168,0.4421875,0.4171296296296296,0.384375,0.375,0.5,0.4592592592592592,Town07,sunset,11,336,16.8,1080,1920,66
videos/rear-end/Town07_rear-end_sunset_13_aug2.mp4,video_annotations/Town07_rear-end_sunset_13.json.gz,rear-end,9.25,185,0.3875,0.6921296296296297,0.3088541666666666,0.5657407407407408,0.4661458333333333,0.8185185185185185,Town07,sunset,13,305,15.25,1080,1920,47
videos/rear-end/Town07_rear-end_sunset_16_aug2.mp4,video_annotations/Town07_rear-end_sunset_16.json.gz,rear-end,8.45,169,0.5234375,0.4449074074074074,0.48125,0.3074074074074074,0.565625,0.5824074074074074,Town07,sunset,16,279,13.95,1080,1920,63
videos/rear-end/Town07_rear-end_sunset_18_aug2.mp4,video_annotations/Town07_rear-end_sunset_18.json.gz,rear-end,8.8,176,0.571875,0.5648148148148148,0.4854166666666666,0.4768518518518518,0.6583333333333333,0.6527777777777778,Town07,sunset,18,264,13.2,1080,1920,51
videos/rear-end/Town07_rear-end_sunset_20_aug2.mp4,video_annotations/Town07_rear-end_sunset_20.json.gz,rear-end,8.05,161,0.5270833333333333,0.4652777777777778,0.4619791666666666,0.3944444444444444,0.5921875,0.5361111111111111,Town07,sunset,20,266,13.3,1080,1920,76
videos/rear-end/Town07_rear-end_sunset_22_aug2.mp4,video_annotations/Town07_rear-end_sunset_22.json.gz,rear-end,5.35,107,0.4770833333333333,0.5726851851851852,0.4489583333333333,0.4833333333333333,0.5052083333333334,0.6620370370370371,Town07,sunset,22,212,10.6,1080,1920,141
videos/rear-end/Town07_rear-end_sunset_24_aug2.mp4,video_annotations/Town07_rear-end_sunset_24.json.gz,rear-end,7.3,146,0.5682291666666667,0.4638888888888889,0.5270833333333333,0.3657407407407407,0.609375,0.562037037037037,Town07,sunset,24,263,13.15,1080,1920,83
videos/rear-end/Town07_rear-end_sunset_26_aug2.mp4,video_annotations/Town07_rear-end_sunset_26.json.gz,rear-end,8.8,176,0.353125,0.4777777777777778,0.2401041666666666,0.4018518518518518,0.4661458333333333,0.5537037037037037,Town07,sunset,26,309,15.45,1080,1920,54
videos/rear-end/Town07_rear-end_sunset_28_aug2.mp4,video_annotations/Town07_rear-end_sunset_28.json.gz,rear-end,8.4,168,0.37265625,0.7875,0.2817708333333333,0.6722222222222223,0.4635416666666667,0.9027777777777778,Town07,sunset,28,247,12.35,1080,1920,72
videos/rear-end/Town07_rear-end_sunset_30_aug2.mp4,video_annotations/Town07_rear-end_sunset_30.json.gz,rear-end,6.55,131,0.4395833333333333,0.5800925925925926,0.4166666666666667,0.4564814814814815,0.4625,0.7037037037037037,Town07,sunset,30,211,10.55,1080,1920,98
videos/rear-end/Town07_rear-end_sunset_32_aug2.mp4,video_annotations/Town07_rear-end_sunset_32.json.gz,rear-end,9.2,184,0.5791666666666667,0.4236111111111111,0.5036458333333333,0.3222222222222222,0.6546875,0.525,Town07,sunset,32,309,15.45,1080,1920,53
videos/rear-end/Town07_rear-end_sunset_34_aug2.mp4,video_annotations/Town07_rear-end_sunset_34.json.gz,rear-end,6.4,128,0.6192708333333333,0.4291666666666666,0.5390625,0.3898148148148148,0.6994791666666667,0.4685185185185185,Town07,sunset,34,246,12.3,1080,1920,108
videos/rear-end/Town07_rear-end_sunset_36_aug2.mp4,video_annotations/Town07_rear-end_sunset_36.json.gz,rear-end,7.4,148,0.6369791666666667,0.7125,0.5791666666666667,0.6462962962962963,0.6947916666666667,0.7787037037037037,Town07,sunset,36,230,11.5,1080,1920,91
videos/rear-end/Town07_rear-end_sunset_38_aug2.mp4,video_annotations/Town07_rear-end_sunset_38.json.gz,rear-end,9.0,180,0.384375,0.3657407407407407,0.3567708333333333,0.2851851851851852,0.4119791666666667,0.4462962962962963,Town07,sunset,38,289,14.45,1080,1920,49
videos/rear-end/Town07_rear-end_sunset_40_aug2.mp4,video_annotations/Town07_rear-end_sunset_40.json.gz,rear-end,5.2,104,0.3338541666666667,0.4541666666666666,0.2583333333333333,0.4018518518518518,0.409375,0.5064814814814815,Town07,sunset,40,227,11.35,1080,1920,124
videos/rear-end/Town07_rear-end_sunset_42_aug2.mp4,video_annotations/Town07_rear-end_sunset_42.json.gz,rear-end,7.0,140,0.45,0.6824074074074075,0.3755208333333333,0.6314814814814815,0.5244791666666667,0.7333333333333333,Town07,sunset,42,259,12.95,1080,1920,97
videos/rear-end/Town07_rear-end_sunset_44_aug2.mp4,video_annotations/Town07_rear-end_sunset_44.json.gz,rear-end,7.7,154,0.5091145833333334,0.5694444444444444,0.4682291666666666,0.4935185185185185,0.55,0.6453703703703704,Town07,sunset,44,271,13.55,1080,1920,82
videos/rear-end/Town07_rear-end_sunset_46_aug2.mp4,video_annotations/Town07_rear-end_sunset_46.json.gz,rear-end,6.5,130,0.6127604166666667,0.3930555555555555,0.5572916666666666,0.3027777777777777,0.6682291666666667,0.4833333333333333,Town07,sunset,46,244,12.2,1080,1920,106
videos/rear-end/Town07_rear-end_sunset_50_aug2.mp4,video_annotations/Town07_rear-end_sunset_50.json.gz,rear-end,10.1,202,0.7065104166666667,0.6587962962962963,0.6291666666666667,0.6129629629629629,0.7838541666666666,0.7046296296296296,Town07,sunset,50,293,14.65,1080,1920,50
videos/rear-end/Town07_rear-end_sunset_52_aug2.mp4,video_annotations/Town07_rear-end_sunset_52.json.gz,rear-end,7.25,145,0.4364583333333333,0.2486111111111111,0.4026041666666666,0.187037037037037,0.4703125,0.3101851851851852,Town07,sunset,52,238,11.9,1080,1920,89
videos/rear-end/Town07_rear-end_sunset_54_aug2.mp4,video_annotations/Town07_rear-end_sunset_54.json.gz,rear-end,6.3,126,0.6200520833333333,0.6300925925925925,0.55625,0.549074074074074,0.6838541666666667,0.7111111111111111,Town07,sunset,54,225,11.25,1080,1920,96
videos/rear-end/Town07_rear-end_sunset_56_aug2.mp4,video_annotations/Town07_rear-end_sunset_56.json.gz,rear-end,7.5,150,0.521875,0.6791666666666667,0.4604166666666666,0.6370370370370371,0.5833333333333334,0.7212962962962963,Town07,sunset,56,316,15.8,1080,1920,79
videos/rear-end/Town07_rear-end_sunset_58_aug2.mp4,video_annotations/Town07_rear-end_sunset_58.json.gz,rear-end,8.2,164,0.3234375,0.3884259259259259,0.24375,0.3277777777777778,0.403125,0.449074074074074,Town07,sunset,58,267,13.35,1080,1920,63
videos/rear-end/Town07_rear-end_wet_00_aug2.mp4,video_annotations/Town07_rear-end_wet_00.json.gz,rear-end,6.25,125,0.52421875,0.5185185185185185,0.4979166666666667,0.3888888888888889,0.5505208333333333,0.6481481481481481,Town07,wet,0,285,14.25,1080,1920,109
videos/rear-end/Town07_rear-end_wet_02_aug2.mp4,video_annotations/Town07_rear-end_wet_02.json.gz,rear-end,6.45,129,0.5869791666666667,0.8333333333333334,0.5088541666666667,0.6768518518518518,0.6651041666666667,0.9898148148148148,Town07,wet,2,252,12.6,1080,1920,101
videos/rear-end/Town07_rear-end_wet_04_aug2.mp4,video_annotations/Town07_rear-end_wet_04.json.gz,rear-end,6.65,133,0.534375,0.3143518518518518,0.4625,0.2629629629629629,0.60625,0.3657407407407407,Town07,wet,4,230,11.5,1080,1920,120
videos/rear-end/Town07_rear-end_wet_06_aug2.mp4,video_annotations/Town07_rear-end_wet_06.json.gz,rear-end,4.75,95,0.5033854166666667,0.3509259259259259,0.4557291666666667,0.2453703703703703,0.5510416666666667,0.4564814814814815,Town07,wet,6,181,9.05,1080,1920,143
videos/rear-end/Town07_rear-end_wet_09_aug2.mp4,video_annotations/Town07_rear-end_wet_09.json.gz,rear-end,6.65,133,0.4893229166666666,0.2527777777777777,0.4447916666666666,0.1268518518518518,0.5338541666666666,0.3787037037037037,Town07,wet,9,260,13.0,1080,1920,97
videos/rear-end/Town07_rear-end_wet_11_aug2.mp4,video_annotations/Town07_rear-end_wet_11.json.gz,rear-end,8.35,167,0.440625,0.4078703703703704,0.3734375,0.3611111111111111,0.5078125,0.4546296296296296,Town07,wet,11,278,13.9,1080,1920,68
videos/rear-end/Town07_rear-end_wet_13_aug2.mp4,video_annotations/Town07_rear-end_wet_13.json.gz,rear-end,3.95,79,0.3994791666666666,0.7037037037037037,0.3192708333333333,0.5768518518518518,0.4796875,0.8305555555555556,Town07,wet,13,172,8.6,1080,1920,148
videos/rear-end/Town07_rear-end_wet_16_aug2.mp4,video_annotations/Town07_rear-end_wet_16.json.gz,rear-end,7.6,152,0.5315104166666667,0.4592592592592592,0.48125,0.3064814814814814,0.5817708333333333,0.612037037037037,Town07,wet,16,225,11.25,1080,1920,84
videos/rear-end/Town07_rear-end_wet_19_aug2.mp4,video_annotations/Town07_rear-end_wet_19.json.gz,rear-end,9.65,193,0.5533854166666666,0.4337962962962963,0.4791666666666667,0.3953703703703703,0.6276041666666666,0.4722222222222222,Town07,wet,19,275,13.75,1080,1920,38
videos/rear-end/Town07_rear-end_wet_21_aug2.mp4,video_annotations/Town07_rear-end_wet_21.json.gz,rear-end,9.65,193,0.51171875,0.3537037037037037,0.4703125,0.2842592592592592,0.553125,0.4231481481481481,Town07,wet,21,304,15.2,1080,1920,37
videos/rear-end/Town07_rear-end_wet_23_aug2.mp4,video_annotations/Town07_rear-end_wet_23.json.gz,rear-end,10.3,206,0.5505208333333333,0.5532407407407407,0.5348958333333333,0.4675925925925926,0.5661458333333333,0.6388888888888888,Town07,wet,23,297,14.85,1080,1920,33
videos/rear-end/Town07_rear-end_wet_25_aug2.mp4,video_annotations/Town07_rear-end_wet_25.json.gz,rear-end,9.45,189,0.4067708333333333,0.3134259259259259,0.3442708333333333,0.2351851851851852,0.4692708333333333,0.3916666666666666,Town07,wet,25,296,14.8,1080,1920,46
videos/rear-end/Town07_rear-end_wet_27_aug2.mp4,video_annotations/Town07_rear-end_wet_27.json.gz,rear-end,9.9,198,0.4486979166666666,0.7263888888888889,0.3713541666666666,0.6648148148148149,0.5260416666666666,0.787962962962963,Town07,wet,27,228,11.4,1080,1920,35
